customer_id,age,annual_income,credit_score,loan_amount,loan_term_years,debt_to_income_ratio,late_payments,employment_type,education,loan_purpose,default
3126,55,182002,520,340011,3,0.28,1,Salaried,High School,Home,1
3127,60,34380,772,344233,1,0.63,2,Unemployed,PhD,Car,0
3128,34,90934,832,325889,3,0.34,6,Self-Employed,Postgraduate,Car,1
3129,55,75830,793,495092,20,0.4,4,Self-Employed,Graduate,Car,0
3130,40,25529,381,460293,5,0.38,9,Salaried,Postgraduate,Business,0
3131,33,114598,821,195191,1,0.6,6,Salaried,Graduate,Business,0
3132,58,102987,311,147645,10,0.74,1,Unemployed,High School,Car,1
3133,28,69178,562,157481,10,0.57,3,Salaried,High School,Home,1
3134,63,158009,748,353114,10,0.43,0,Self-Employed,PhD,Home,0
3135,40,141952,491,291608,1,0.65,4,Self-Employed,High School,Home,0
3136,53,59886,413,254220,10,0.55,7,Salaried,PhD,Home,0
3137,46,69699,325,441056,3,0.14,0,Unemployed,PhD,Education,0
3138,59,96396,798,447001,1,0.17,6,Unemployed,PhD,Car,0
3139,41,110678,807,123523,1,0.13,6,Self-Employed,High School,Car,0
3140,62,45279,844,25662,1,0.42,6,Unemployed,High School,Education,0
3141,63,189178,361,285372,15,0.68,0,Self-Employed,Postgraduate,Home,0
3142,61,130776,528,65721,5,0.32,2,Salaried,Graduate,Personal,0
3143,29,121444,334,447439,15,0.37,1,Self-Employed,Postgraduate,Personal,0
3144,44,126300,755,143458,15,0.74,4,Salaried,High School,Education,0
3145,57,133793,801,274006,15,0.69,1,Unemployed,Graduate,Personal,1
3146,61,136278,324,45108,5,0.57,4,Business,PhD,Business,0
3147,37,191616,331,96788,15,0.29,4,Business,Graduate,Car,0
3148,44,123247,311,473239,10,0.18,3,Business,PhD,Personal,0
3149,41,28997,618,249437,1,0.11,6,Self-Employed,High School,Business,1
3150,59,126102,300,242011,1,0.17,9,Business,Graduate,Car,0
3151,61,105711,734,347284,3,0.3,5,Self-Employed,PhD,Business,0
3152,59,136045,435,481179,20,0.49,1,Unemployed,Postgraduate,Car,1
3153,33,60860,495,163273,10,0.14,3,Salaried,Postgraduate,Car,0
3154,31,23225,432,335722,5,0.2,6,Business,PhD,Personal,0
3155,39,130114,385,54966,20,0.23,8,Self-Employed,Postgraduate,Education,0
3156,31,133218,775,190846,1,0.54,8,Unemployed,Postgraduate,Personal,1
3157,33,120764,623,277530,15,0.53,2,Unemployed,Graduate,Home,0
3158,21,127041,479,82228,3,0.49,0,Business,Postgraduate,Business,0
3159,60,132224,815,151297,3,0.28,8,Unemployed,Graduate,Home,0
3160,64,83656,474,414909,1,0.36,7,Unemployed,High School,Car,0
3161,39,96290,320,339341,10,0.17,6,Unemployed,Postgraduate,Personal,1
3162,32,76633,404,48021,20,0.26,5,Self-Employed,High School,Home,0
3163,28,46655,742,386059,3,0.73,9,Unemployed,Postgraduate,Home,0
3164,28,141118,348,154333,1,0.79,6,Unemployed,PhD,Home,1
3165,32,194673,827,425594,10,0.55,8,Unemployed,PhD,Car,0
3166,53,23114,444,384318,1,0.74,5,Unemployed,High School,Car,0
3167,46,46502,639,257646,1,0.55,9,Unemployed,High School,Car,0
3168,59,69768,653,91755,10,0.12,2,Self-Employed,High School,Home,0
3169,48,68128,374,410153,10,0.8,2,Unemployed,PhD,Business,0
3170,25,171100,618,71330,10,0.17,3,Unemployed,High School,Personal,0
3171,28,103123,386,183438,1,0.58,9,Salaried,PhD,Personal,0
3172,45,128255,341,339466,3,0.28,9,Unemployed,High School,Car,0
3173,47,186405,392,369462,5,0.37,7,Unemployed,Graduate,Home,0
3174,43,23174,806,438376,5,0.55,9,Self-Employed,Graduate,Business,0
3175,50,137769,828,50313,1,0.41,8,Unemployed,Postgraduate,Education,0
3176,43,55398,564,239729,1,0.28,7,Self-Employed,Graduate,Car,0
3177,40,187001,591,237783,3,0.33,9,Business,High School,Education,0
3178,38,155393,763,294176,10,0.34,1,Unemployed,Graduate,Personal,1
3179,38,143549,396,490179,1,0.77,3,Salaried,Graduate,Personal,1
3180,22,92635,394,153430,15,0.66,3,Self-Employed,High School,Business,0
3181,24,43760,625,328854,10,0.42,1,Business,Graduate,Business,1
3182,50,162432,373,362470,1,0.24,7,Salaried,High School,Education,1
3183,53,161385,635,353301,15,0.67,2,Self-Employed,Graduate,Personal,0
3184,56,150674,367,447037,20,0.21,1,Business,High School,Business,0
3185,38,156873,376,33365,3,0.25,6,Salaried,PhD,Business,1
3186,57,34130,507,280333,15,0.36,0,Unemployed,PhD,Personal,0
3187,39,165343,520,474965,1,0.72,5,Salaried,Postgraduate,Personal,0
3188,48,167147,561,12248,5,0.19,2,Salaried,Graduate,Home,0
3189,60,127215,709,9369,1,0.19,2,Salaried,Postgraduate,Business,0
3190,40,170056,630,461979,5,0.45,4,Self-Employed,High School,Education,0
3191,53,108095,643,406266,3,0.29,2,Unemployed,PhD,Car,0
3192,32,80942,373,295749,3,0.5,3,Unemployed,High School,Car,0
3193,35,163933,553,316760,10,0.42,2,Self-Employed,Postgraduate,Personal,0
3194,61,118970,631,452695,10,0.4,6,Salaried,High School,Education,1
3195,59,102203,697,370863,5,0.18,2,Unemployed,High School,Home,0
3196,22,172049,644,479150,5,0.2,9,Salaried,High School,Business,0
3197,49,108177,754,176955,3,0.67,3,Unemployed,High School,Home,0
3198,61,92902,414,38055,15,0.72,1,Self-Employed,PhD,Education,0
3199,30,112172,612,204803,5,0.26,1,Business,High School,Home,1
3200,22,166702,527,489203,5,0.18,8,Salaried,High School,Personal,0
3201,31,40056,544,383824,15,0.14,0,Unemployed,PhD,Car,0
3202,33,158454,825,274594,10,0.53,0,Unemployed,High School,Personal,0
3203,30,75739,827,138997,10,0.6,9,Unemployed,High School,Business,0
3204,34,101685,726,478267,5,0.36,0,Self-Employed,Postgraduate,Personal,0
3205,38,68639,341,55272,10,0.58,2,Self-Employed,PhD,Education,0
3206,29,197113,764,10310,10,0.6,1,Business,Graduate,Education,0
3207,59,20992,577,36817,20,0.75,2,Self-Employed,High School,Business,0
3208,48,92394,318,491160,10,0.15,4,Salaried,Postgraduate,Business,1
3209,23,87657,365,442744,3,0.23,8,Self-Employed,PhD,Car,0
3210,40,47160,466,453995,1,0.15,1,Unemployed,High School,Home,0
3211,26,65156,702,220888,5,0.71,0,Salaried,Graduate,Car,1
3212,47,106442,708,87641,5,0.65,5,Self-Employed,High School,Personal,1
3213,22,170644,411,220155,3,0.5,2,Salaried,Postgraduate,Home,0
3214,49,137925,573,212382,1,0.16,6,Salaried,PhD,Business,1
3215,58,24136,706,20457,1,0.29,5,Self-Employed,Postgraduate,Education,0
3216,23,81868,672,47311,3,0.31,6,Salaried,PhD,Personal,0
3217,36,102263,338,402196,15,0.49,4,Unemployed,Graduate,Car,0
3218,50,52167,404,156958,15,0.28,0,Unemployed,High School,Business,0
3219,60,130957,623,475328,1,0.15,2,Self-Employed,Postgraduate,Home,0
3220,22,35479,713,449093,15,0.61,2,Self-Employed,Graduate,Home,0
3221,37,139392,728,128573,15,0.31,6,Unemployed,Graduate,Education,0
3222,61,182448,360,364571,15,0.42,2,Self-Employed,High School,Business,1
3223,32,155895,606,303325,1,0.19,4,Unemployed,Postgraduate,Business,0
3224,55,39585,653,169334,15,0.66,3,Salaried,High School,Personal,0
3225,63,168344,692,399163,5,0.5,3,Self-Employed,High School,Personal,0
3226,21,46619,503,398238,20,0.73,6,Business,PhD,Home,0
3227,35,95069,557,268272,1,0.45,0,Unemployed,PhD,Car,0
3228,46,59895,785,84522,3,0.76,6,Unemployed,High School,Home,0
3229,57,23720,816,168394,15,0.72,7,Salaried,PhD,Personal,0
3230,41,39267,745,53929,10,0.5,2,Business,Postgraduate,Personal,0
3231,51,166768,479,86696,1,0.75,2,Business,PhD,Personal,0
3232,45,181040,641,382389,3,0.33,3,Business,Graduate,Home,0
3233,43,73364,432,276952,20,0.36,5,Unemployed,High School,Business,0
3234,44,174417,742,100148,5,0.13,6,Unemployed,High School,Car,0
3235,58,71567,552,451098,3,0.51,0,Business,Postgraduate,Car,1
3236,48,111229,564,288869,15,0.61,3,Self-Employed,High School,Personal,0
3237,41,170457,392,339678,10,0.64,6,Business,PhD,Education,1
3238,63,98518,710,307094,15,0.2,1,Salaried,Graduate,Home,0
3239,38,102844,437,225026,3,0.41,0,Business,High School,Business,0
3240,56,183991,507,88576,1,0.22,0,Business,PhD,Personal,0
3241,55,110697,606,25557,10,0.56,9,Business,Graduate,Education,0
3242,29,77196,565,26825,10,0.21,5,Self-Employed,High School,Personal,1
3243,58,135600,617,276142,3,0.73,4,Business,High School,Education,1
3244,50,120625,412,41080,20,0.26,0,Business,High School,Car,0
3245,64,151567,677,263815,20,0.3,9,Unemployed,Graduate,Education,0
3246,54,64755,753,193869,15,0.7,2,Business,High School,Car,1
3247,52,53324,490,151874,3,0.42,6,Salaried,High School,Car,0
3248,23,98929,739,409383,10,0.12,8,Unemployed,PhD,Home,1
3249,23,152624,486,498844,3,0.45,8,Self-Employed,PhD,Education,1
3250,48,71272,666,47407,10,0.16,5,Unemployed,PhD,Business,0
3251,64,186925,388,125283,15,0.79,2,Self-Employed,PhD,Business,0
3252,35,183996,486,18338,1,0.51,0,Self-Employed,High School,Education,0
3253,61,94462,431,81289,1,0.28,2,Salaried,Graduate,Home,0
3254,43,174961,675,469736,3,0.49,9,Business,High School,Business,0
3255,60,74675,398,154967,10,0.15,1,Salaried,Postgraduate,Personal,0
3256,31,93591,333,183982,1,0.66,4,Unemployed,Graduate,Business,0
3257,52,173706,470,398173,10,0.75,7,Self-Employed,Postgraduate,Home,1
3258,56,52363,665,114367,15,0.71,4,Unemployed,High School,Car,0
3259,53,97004,358,333042,3,0.34,0,Self-Employed,Graduate,Car,0
3260,44,60718,480,401670,10,0.33,2,Unemployed,Graduate,Car,0
3261,59,133627,318,122486,3,0.12,4,Self-Employed,PhD,Home,0
3262,54,46870,525,353684,10,0.56,6,Salaried,High School,Car,0
3263,48,57394,772,459013,20,0.47,4,Self-Employed,Postgraduate,Car,0
3264,57,72057,394,499775,20,0.42,9,Business,Graduate,Home,0
3265,27,99795,596,219209,10,0.74,4,Salaried,Graduate,Personal,0
3266,24,100409,474,448853,15,0.22,6,Business,PhD,Business,1
3267,57,33016,521,261055,3,0.11,7,Unemployed,Graduate,Home,0
3268,21,62137,353,141421,5,0.15,7,Unemployed,PhD,Home,0
3269,21,151225,702,392560,10,0.26,6,Self-Employed,Graduate,Education,1
3270,40,158925,617,307107,10,0.12,2,Self-Employed,Graduate,Car,1
3271,39,32379,648,473799,20,0.45,1,Unemployed,High School,Personal,0
3272,49,166864,742,405966,1,0.32,0,Salaried,Graduate,Education,0
3273,30,141169,839,362073,20,0.23,5,Business,PhD,Personal,0
3274,38,189439,581,158535,3,0.63,8,Unemployed,PhD,Car,0
3275,48,169172,659,79935,20,0.24,2,Salaried,PhD,Car,0
3276,55,146082,307,194864,5,0.58,4,Business,Postgraduate,Car,0
3277,63,133089,790,280830,15,0.34,8,Self-Employed,Graduate,Business,0
3278,51,31049,640,68528,5,0.46,8,Salaried,High School,Personal,0
3279,47,151858,771,104811,15,0.75,6,Salaried,High School,Personal,0
3280,31,181771,548,289931,5,0.13,3,Unemployed,Postgraduate,Education,0
3281,58,142784,534,412992,20,0.45,1,Business,Graduate,Home,0
3282,25,67691,382,382757,5,0.7,1,Unemployed,PhD,Car,0
3283,28,188112,392,493279,20,0.51,3,Self-Employed,Postgraduate,Car,1
3284,54,77986,693,193499,20,0.29,0,Self-Employed,Postgraduate,Education,0
3285,32,189834,567,265141,3,0.38,3,Business,PhD,Personal,0
3286,58,174672,716,109887,20,0.58,5,Business,Postgraduate,Business,0
3287,21,114774,828,66086,1,0.72,5,Business,Postgraduate,Personal,0
3288,51,170882,552,369375,5,0.13,6,Unemployed,PhD,Business,0
3289,24,125315,421,260494,10,0.15,4,Business,Graduate,Business,0
3290,25,77204,309,68308,10,0.33,8,Business,High School,Personal,0
3291,50,40085,615,282941,10,0.26,1,Unemployed,High School,Car,0
3292,44,197926,572,272446,1,0.29,1,Self-Employed,PhD,Business,1
3293,23,190851,605,461388,20,0.25,3,Self-Employed,PhD,Education,0
3294,31,53980,509,43059,5,0.24,3,Salaried,Graduate,Education,0
3295,24,76117,763,136980,15,0.19,3,Self-Employed,Postgraduate,Business,0
3296,46,165213,715,196324,15,0.75,0,Business,Graduate,Car,0
3297,47,160416,515,478875,3,0.2,3,Self-Employed,Postgraduate,Business,0
3298,63,35896,379,148949,1,0.24,4,Unemployed,Postgraduate,Education,0
3299,47,109353,779,281383,5,0.27,8,Self-Employed,Graduate,Education,0
3300,62,49813,846,485187,20,0.75,2,Self-Employed,PhD,Personal,0
3301,26,85679,317,32313,10,0.63,2,Salaried,PhD,Car,0
3302,35,161753,464,499106,1,0.65,4,Salaried,Graduate,Personal,0
3303,50,23228,824,47103,1,0.17,9,Business,Postgraduate,Home,0
3304,62,155654,501,184480,5,0.69,5,Unemployed,Postgraduate,Business,0
3305,57,31397,645,481467,20,0.39,2,Business,Postgraduate,Personal,1
3306,57,189871,665,93771,3,0.28,0,Unemployed,Postgraduate,Car,0
3307,62,57011,747,131228,20,0.5,9,Unemployed,Graduate,Business,0
3308,57,99183,812,96665,3,0.68,7,Salaried,High School,Business,0
3309,55,113254,618,277678,3,0.65,0,Self-Employed,PhD,Business,0
3310,43,195336,516,498326,10,0.72,1,Self-Employed,PhD,Business,0
3311,26,62317,333,310204,10,0.75,2,Salaried,High School,Business,0
3312,24,198986,565,284333,5,0.27,5,Business,Postgraduate,Car,0
3313,38,122489,379,395575,20,0.4,3,Self-Employed,High School,Home,0
3314,29,196326,712,91067,3,0.11,3,Business,High School,Education,1
3315,49,60096,551,278111,5,0.72,8,Self-Employed,High School,Home,0
3316,33,73785,311,218063,3,0.21,5,Business,PhD,Education,0
3317,37,72344,700,332707,1,0.7,1,Unemployed,PhD,Personal,0
3318,52,140382,581,275804,15,0.33,6,Unemployed,High School,Business,0
3319,42,179484,411,385815,15,0.36,2,Self-Employed,High School,Personal,0
3320,24,130489,677,489091,3,0.13,8,Business,High School,Personal,0
3321,25,31549,567,134909,5,0.33,5,Business,Postgraduate,Education,0
3322,57,45739,597,438039,10,0.72,7,Unemployed,Postgraduate,Car,0
3323,61,41209,616,454058,20,0.12,0,Business,Postgraduate,Business,0
3324,33,127051,808,145688,3,0.38,1,Salaried,PhD,Personal,0
3325,54,35116,845,80976,3,0.12,5,Business,Graduate,Home,0
3326,42,40045,664,238208,20,0.36,2,Unemployed,High School,Business,0
3327,43,177399,846,184810,10,0.22,0,Salaried,High School,Car,0
3328,23,55709,570,280251,3,0.28,5,Salaried,Graduate,Business,0
3329,62,63617,773,197476,1,0.71,4,Business,High School,Personal,0
3330,54,177977,836,99182,10,0.41,8,Unemployed,Postgraduate,Home,0
3331,52,139779,533,248153,1,0.29,5,Unemployed,Postgraduate,Personal,0
3332,41,62919,358,358931,15,0.51,4,Unemployed,Graduate,Car,0
3333,64,103521,550,283098,20,0.2,0,Salaried,Postgraduate,Education,0
3334,41,198966,385,284087,10,0.28,0,Unemployed,Graduate,Home,1
3335,64,26447,689,45725,10,0.48,0,Salaried,Postgraduate,Car,0
3336,31,25499,479,312578,5,0.27,6,Salaried,High School,Car,0
3337,59,59041,448,352895,5,0.58,5,Self-Employed,PhD,Personal,0
3338,24,51315,420,15110,20,0.44,4,Business,Postgraduate,Personal,0
3339,21,152371,555,485307,10,0.64,3,Unemployed,Graduate,Personal,0
3340,48,140506,608,283606,15,0.76,7,Salaried,PhD,Education,0
3341,44,156066,358,346376,3,0.18,7,Business,High School,Business,0
3342,55,158561,368,190153,20,0.33,4,Salaried,PhD,Business,0
3343,33,111647,745,451015,20,0.32,3,Business,Graduate,Personal,0
3344,54,52355,687,71567,5,0.21,1,Salaried,High School,Personal,1
3345,31,93805,385,487517,15,0.67,6,Unemployed,High School,Education,0
3346,56,88367,526,187296,20,0.63,4,Self-Employed,Postgraduate,Business,0
3347,37,129906,483,394569,15,0.44,2,Self-Employed,PhD,Education,0
3348,55,137409,621,323207,20,0.48,8,Self-Employed,Postgraduate,Car,1
3349,38,97355,617,118394,5,0.14,8,Salaried,High School,Business,0
3350,60,136220,698,322384,3,0.49,9,Business,Postgraduate,Personal,0
3351,42,107173,592,348496,5,0.65,7,Unemployed,Postgraduate,Home,1
3352,44,21996,592,153940,20,0.5,0,Unemployed,Graduate,Car,1
3353,39,64387,784,474189,15,0.29,2,Salaried,Postgraduate,Home,0
3354,57,23089,746,348133,1,0.57,1,Self-Employed,High School,Education,0
3355,59,118827,711,27222,5,0.35,3,Salaried,Postgraduate,Education,0
3356,41,40659,807,84794,15,0.48,1,Business,High School,Education,0
3357,28,65178,543,68924,5,0.44,7,Self-Employed,High School,Personal,0
3358,48,115965,719,104854,20,0.37,0,Salaried,Graduate,Education,0
3359,25,101268,453,345657,15,0.6,3,Business,High School,Home,0
3360,37,105042,723,265038,3,0.72,4,Self-Employed,High School,Car,0
3361,57,126471,572,321793,15,0.1,9,Unemployed,Graduate,Personal,0
3362,56,90111,819,370130,10,0.75,3,Business,High School,Car,0
3363,39,185637,427,248815,1,0.46,7,Unemployed,Graduate,Education,0
3364,47,120435,672,350893,20,0.59,1,Business,PhD,Business,0
3365,54,109242,458,238127,15,0.7,8,Self-Employed,PhD,Personal,0
3366,31,133204,475,146295,20,0.43,1,Salaried,PhD,Education,0
3367,32,173956,510,184238,5,0.68,1,Salaried,High School,Personal,1
3368,41,37199,746,44369,5,0.22,1,Salaried,Postgraduate,Business,1
3369,31,80038,466,353523,15,0.21,9,Salaried,Graduate,Home,0
3370,59,77786,759,336536,10,0.56,7,Business,PhD,Home,0
3371,48,129636,656,457742,15,0.71,2,Salaried,Graduate,Home,0
3372,25,69294,603,279805,3,0.72,9,Salaried,PhD,Business,0
3373,37,185250,532,151663,10,0.55,9,Business,PhD,Car,0
3374,40,163737,626,338862,20,0.47,7,Business,High School,Business,0
3375,61,20534,481,191307,15,0.33,6,Self-Employed,Graduate,Business,0
3376,32,111828,633,275114,20,0.79,9,Business,High School,Education,0
3377,26,56132,328,52922,1,0.32,3,Unemployed,Graduate,Home,1
3378,37,135720,392,498614,10,0.62,6,Self-Employed,Graduate,Personal,0
3379,39,56110,629,297899,15,0.47,7,Self-Employed,Postgraduate,Car,1
3380,46,83580,483,125926,1,0.53,5,Salaried,PhD,Personal,0
3381,64,173541,394,24416,15,0.38,5,Salaried,High School,Education,0
3382,64,84016,652,18672,3,0.78,2,Unemployed,Postgraduate,Education,0
3383,52,66233,564,481684,5,0.5,4,Salaried,Graduate,Car,0
3384,26,149863,318,133145,20,0.76,9,Business,PhD,Personal,1
3385,56,126311,798,183068,15,0.11,1,Business,High School,Car,1
3386,58,54409,438,341239,10,0.5,4,Salaried,Postgraduate,Car,0
3387,31,170396,824,5064,15,0.6,4,Salaried,Graduate,Home,0
3388,53,159810,554,73835,15,0.62,6,Business,Postgraduate,Personal,0
3389,44,44054,384,206457,15,0.73,3,Self-Employed,Graduate,Home,0
3390,43,49709,757,403855,15,0.1,5,Unemployed,Graduate,Home,0
3391,35,129321,831,252795,10,0.1,8,Unemployed,PhD,Home,0
3392,47,20363,391,409271,10,0.43,3,Self-Employed,High School,Business,1
3393,31,30358,368,457436,15,0.12,5,Unemployed,PhD,Education,0
3394,37,154312,336,354738,5,0.78,8,Salaried,High School,Education,0
3395,34,65689,439,427643,15,0.26,9,Salaried,High School,Business,1
3396,47,21936,477,121916,20,0.43,0,Salaried,Graduate,Car,0
3397,38,132272,436,387452,20,0.14,7,Unemployed,Postgraduate,Personal,0
3398,48,111074,489,349660,10,0.47,0,Self-Employed,High School,Personal,0
3399,24,195037,641,331810,20,0.37,3,Salaried,High School,Personal,0
3400,27,20882,304,200346,20,0.13,2,Self-Employed,High School,Home,1
3401,55,171296,556,385438,3,0.33,3,Business,High School,Personal,1
3402,29,125227,542,278010,15,0.37,6,Business,Graduate,Personal,0
3403,28,145865,714,8889,15,0.79,8,Business,PhD,Personal,0
3404,37,143745,642,123194,15,0.25,8,Unemployed,Postgraduate,Education,0
3405,37,181897,678,129714,15,0.48,9,Unemployed,Graduate,Business,0
3406,53,48885,445,446442,1,0.79,0,Salaried,Graduate,Car,1
3407,52,191128,622,36335,15,0.65,9,Business,Graduate,Business,1
3408,28,154275,421,55547,10,0.8,0,Self-Employed,High School,Personal,0
3409,39,153316,551,162234,10,0.78,8,Unemployed,Postgraduate,Car,0
3410,58,118322,610,225521,1,0.44,3,Self-Employed,Graduate,Car,0
3411,23,88619,774,160759,15,0.59,2,Self-Employed,Graduate,Business,0
3412,25,41584,791,365900,5,0.18,8,Salaried,Graduate,Business,0
3413,33,28521,646,278139,15,0.41,4,Salaried,High School,Business,1
3414,51,53541,786,454704,10,0.67,5,Self-Employed,High School,Business,0
3415,36,49063,772,7631,3,0.45,0,Self-Employed,Graduate,Home,1
3416,52,90268,681,433170,20,0.59,0,Self-Employed,High School,Education,0
3417,42,146218,579,142039,3,0.62,6,Self-Employed,Postgraduate,Education,0
3418,49,138206,371,355438,5,0.28,9,Business,High School,Personal,0
3419,42,190635,820,354422,15,0.71,7,Self-Employed,Graduate,Home,1
3420,63,190824,665,69471,1,0.42,7,Unemployed,Postgraduate,Car,0
3421,23,153639,393,304260,15,0.25,6,Salaried,High School,Business,0
3422,30,167193,672,359260,5,0.71,8,Unemployed,Graduate,Personal,0
3423,62,152746,638,432443,5,0.39,0,Salaried,PhD,Car,0
3424,41,96411,736,138014,20,0.63,1,Salaried,PhD,Education,1
3425,36,129876,635,52664,5,0.48,2,Salaried,Postgraduate,Car,0
3426,32,180212,791,164141,3,0.37,4,Unemployed,Postgraduate,Business,1
3427,22,160399,339,92342,20,0.67,3,Salaried,Postgraduate,Business,0
3428,61,43331,658,19407,15,0.51,3,Self-Employed,High School,Education,0
3429,44,43004,553,118926,15,0.37,7,Self-Employed,Postgraduate,Business,0
3430,55,139243,697,326345,1,0.18,7,Business,High School,Home,1
3431,50,161564,469,347237,5,0.73,6,Business,Graduate,Personal,0
3432,50,164821,810,452564,5,0.12,0,Business,High School,Education,0
3433,55,83217,559,218053,10,0.7,9,Self-Employed,High School,Education,0
3434,39,109044,758,22878,20,0.35,3,Unemployed,Graduate,Car,0
3435,28,29045,828,88100,10,0.55,0,Business,PhD,Education,0
3436,46,40116,640,345773,20,0.75,4,Self-Employed,High School,Personal,0
3437,60,38667,356,453636,3,0.21,2,Salaried,High School,Home,1
